date,user_id,type,value
2019-05-16T21:57:06.813Z,32,sleep,1.8
2019-07-12T13:56:19.453Z,24,mood,3.72700548172
2019-03-01T14:05:14.672Z,84,ruminationStress,2.35526037216
2019-02-06T13:13:04.489Z,24,sleep,0.0
2019-06-27T13:16:42.622Z,66,mood,1.8
2018-12-19T13:05:38.961Z,12,sleep,2.3600001
2019-04-13T16:39:01.312Z,60,mood,1.76
2019-01-25T09:18:03.321Z,17,anticipatoryStress,3.02736902237
2018-10-25T12:10:31.962Z,33,anticipatoryStress,3.3600001000000006
2018-09-22T15:46:18.601Z,97,sleep,0.03999996
2018-12-22T15:17:33.578Z,80,sleep,2.4
2018-12-10T14:00:32.732Z,75,anticipatoryStress,1.3599999
2019-07-04T13:22:03.452Z,60,anticipatoryStress,1.89944195747
2019-06-08T12:12:26.305Z,17,mood,3.89675188065
2018-11-03T15:51:08.203Z,50,mood,1.48
2019-01-30T04:24:54.903Z,4,sleep,4.0
2018-12-15T13:07:32.474Z,17,sleep,3.66153717041
2019-03-16T18:12:13.029Z,12,mood,3.4571084976199997
2018-11-01T14:43:33.096Z,90,mood,3.96
2018-11-22T13:38:14.677Z,17,mood,1.76
2018-11-16T23:51:18.651Z,66,mood,1.96
2019-01-02T15:32:01.740Z,60,mood,2.24
2018-11-07T13:39:12.857Z,14,mood,3.3600001000000006
2019-02-20T13:06:28.821Z,90,anticipatoryStress,2.08
2019-04-07T00:01:40.911Z,69,mood,3.6399998999999994
2019-06-27T17:39:18.638Z,17,sleep,2.4
2019-07-18T14:37:37.658Z,64,anticipatoryStress,1.50227832794
2019-01-29T13:16:12.950Z,33,mood,1.0
2018-11-12T14:01:19.519Z,23,mood,2.70420265198
2019-07-22T17:35:50.897Z,65,sleep,4.0
2019-06-24T12:16:49.778Z,17,sleep,2.5122051239
2019-06-14T10:39:29.293Z,19,mood,3.0
2018-10-04T16:08:43.789Z,86,mood,2.4663372039800002
2018-11-13T17:33:37.000Z,52,sleep,3.8638553619400002
2019-02-17T13:32:36.470Z,9,sleep,3.9967160224900002
2018-09-15T14:38:18.243Z,43,mood,2.1004981994599996
2018-12-13T16:27:38.630Z,32,sleep,1.79161071777
2019-06-25T12:21:56.199Z,39,sleep,3.04
2019-05-13T14:21:43.993Z,23,sleep,3.53411054611
2019-07-06T13:21:15.851Z,43,mood,2.08
2019-05-22T00:05:16.345Z,46,ruminationStress,4.0
2018-11-25T20:19:44.827Z,46,sleep,2.52
2019-06-07T03:59:11.128Z,53,sleep,0.55999994
2018-12-04T16:36:22.441Z,98,mood,2.8400002
2019-01-09T05:45:13.333Z,90,mood,2.741147995
2019-01-13T14:34:47.680Z,54,mood,1.0
2019-01-03T13:57:44.284Z,23,ruminationStress,0.9462561607359999
2019-01-04T13:01:40.074Z,4,sleep,2.72
2019-03-17T20:36:58.265Z,7,mood,1.8570697307599997
2019-07-20T12:54:04.981Z,97,mood,1.56
2019-04-19T04:29:30.365Z,33,mood,4.0
2019-01-20T15:38:52.796Z,97,sleep,2.0
2018-11-29T14:22:33.203Z,90,mood,3.28
2019-05-10T22:46:39.318Z,17,sleep,4.0
2019-03-16T17:28:11.946Z,18,sleep,1.44
2019-03-15T13:26:06.763Z,30,sleep,3.6187238693199997
2019-04-12T12:17:33.626Z,75,sleep,1.0
2018-11-28T03:00:29.962Z,59,mood,0.327749967575
2018-11-04T16:03:17.943Z,25,sleep,2.04
2018-11-07T14:18:38.609Z,46,mood,4.0
2018-10-06T23:12:38.999Z,33,mood,0.48000002
2019-02-01T13:11:00.599Z,82,mood,1.96
2019-06-03T12:54:28.649Z,59,sleep,0.20000005
2019-06-08T13:50:55.008Z,12,sleep,2.6
2018-09-26T15:26:15.970Z,46,sleep,3.76
2018-11-19T13:02:24.553Z,22,mood,1.8399999
2018-11-22T15:32:57.008Z,48,mood,4.0
2019-03-17T13:10:43.810Z,80,mood,1.0
2019-07-10T12:10:28.768Z,46,mood,3.7061877250699995
2019-05-01T15:43:25.816Z,11,mood,4.0
2018-09-12T02:52:03.752Z,33,mood,2.5679290294599997
2019-06-26T17:19:29.104Z,46,mood,2.0
2019-06-11T17:55:39.714Z,66,sleep,1.0
2019-06-13T15:37:17.849Z,20,sleep,1.5934329032899999
2018-11-12T18:54:21.649Z,57,mood,2.0
2018-12-15T13:16:59.415Z,48,mood,2.24
2018-11-07T13:00:53.425Z,98,sleep,1.9967782497400002
2019-07-02T12:10:12.614Z,52,sleep,1.0
2018-11-14T21:39:06.453Z,33,mood,3.6595392227199994
2018-11-12T15:29:34.237Z,64,mood,3.6399998999999994
2019-06-16T16:15:14.587Z,97,sleep,2.0
2018-09-18T23:16:20.849Z,87,mood,2.56817817688
2019-02-11T20:36:16.718Z,85,sleep,3.00712490082
2019-06-14T14:45:37.153Z,39,mood,2.9087972641000004
2018-10-02T12:41:37.346Z,46,ruminationStress,1.0
2019-01-03T20:08:23.435Z,17,sleep,0.07999992
2019-06-16T12:18:13.891Z,10,sleep,2.8224723339099995
2019-02-07T14:22:26.770Z,33,mood,2.08
2019-02-22T21:05:18.183Z,46,mood,0.03999996
2019-01-30T17:10:46.905Z,24,sleep,1.8399999
2019-01-28T03:32:21.287Z,45,sleep,0.934661149979
2019-03-19T12:13:04.726Z,59,anticipatoryStress,4.0
2019-02-12T21:42:18.606Z,25,sleep,3.56
2019-07-05T17:22:19.013Z,26,mood,1.8399999
2018-11-01T13:16:14.630Z,66,sleep,2.0
2018-11-28T15:14:39.914Z,83,sleep,2.05205488205
2018-09-08T17:15:09.800Z,66,anticipatoryStress,2.2561879158
2019-03-24T13:33:59.185Z,68,mood,3.3064188957200003
2018-12-06T02:20:55.415Z,73,mood,1.97550654411
2019-04-06T20:41:26.577Z,48,mood,3.28
2018-10-31T17:26:12.374Z,58,sleep,2.4
2018-10-19T13:05:07.402Z,18,mood,2.8400002
2019-03-25T14:01:46.157Z,10,mood,3.6065444946300005
2019-03-11T12:06:49.753Z,33,mood,2.0
2018-12-02T16:30:15.427Z,7,ruminationStress,0.284323215485
2019-02-20T16:03:24.649Z,97,mood,3.7550358772300005
2019-05-09T11:12:00.023Z,32,sleep,3.86416244507
2019-07-01T16:19:42.817Z,17,sleep,3.34313869476
2019-05-27T20:33:00.898Z,75,sleep,1.1960735321
2019-01-06T21:16:04.735Z,57,sleep,3.6399998999999994
2019-01-17T01:47:08.164Z,17,sleep,0.20000005
2018-11-25T21:13:14.957Z,59,mood,2.3600001
2018-11-07T14:23:26.621Z,13,mood,1.9579811096200002
2018-09-13T15:25:14.822Z,51,mood,4.0
2018-10-28T23:46:42.210Z,73,mood,1.20895385742
2019-05-06T23:34:47.933Z,51,sleep,2.92
2019-07-02T19:11:38.600Z,90,mood,2.92
2019-07-24T10:51:58.562Z,14,sleep,4.0
2019-07-05T19:36:40.504Z,45,sleep,2.0
2019-05-21T12:16:25.809Z,14,ruminationStress,1.52
2019-03-19T13:32:19.242Z,17,mood,4.0
2018-10-19T13:06:36.990Z,80,mood,0.6434481143949999
2019-02-08T16:12:34.305Z,52,mood,2.8778083324400003
2019-01-22T23:54:01.334Z,28,mood,3.3849885463700002
2019-07-02T16:01:35.236Z,73,sleep,1.52
2018-11-03T23:17:07.799Z,52,mood,2.0
2019-01-13T16:36:16.393Z,46,sleep,1.9200001
2019-03-22T18:19:25.383Z,32,anticipatoryStress,2.82787251472
2019-05-06T13:11:49.480Z,49,sleep,3.2280251979799996
2019-02-14T16:40:49.951Z,80,ruminationStress,4.0
2018-10-18T12:33:04.066Z,7,mood,3.0
2019-06-25T14:12:55.081Z,53,mood,3.7411093711900003
2019-03-06T13:34:39.850Z,7,mood,2.52
2019-03-24T16:15:15.385Z,38,sleep,0.03999996
2019-07-16T10:46:08.095Z,10,mood,1.9200001
2018-10-17T01:53:35.971Z,46,mood,1.8399999
2018-10-03T14:06:21.719Z,43,sleep,4.0
2019-01-11T19:23:56.817Z,52,mood,3.7067155838
2018-12-25T14:14:39.685Z,26,mood,0.930442094803
2019-05-25T14:47:51.541Z,23,mood,1.56
2018-12-12T14:04:17.416Z,56,mood,1.8399999
2019-03-22T12:39:57.257Z,14,sleep,2.17874073982
2018-11-02T13:12:42.242Z,34,sleep,4.0
2019-04-21T16:53:08.747Z,66,sleep,1.9768638610799998
2019-05-13T14:22:13.613Z,10,sleep,3.96
2018-12-21T03:17:24.505Z,18,sleep,2.12
2019-03-14T20:47:16.099Z,33,sleep,2.48
2019-01-02T13:39:07.535Z,34,ruminationStress,3.22964954376
2019-06-18T03:44:07.250Z,48,sleep,4.0
2018-12-01T00:37:11.917Z,39,mood,3.7234787941
2018-12-19T19:25:08.554Z,46,ruminationStress,2.12
2019-06-24T12:38:31.669Z,52,sleep,2.4424080848700003
2019-03-28T17:57:28.806Z,40,sleep,4.0
2019-03-15T12:07:02.547Z,33,sleep,0.76
2019-06-11T15:22:51.985Z,75,mood,4.0
2019-01-22T04:26:49.028Z,14,sleep,3.6399998999999994
2019-05-26T22:37:23.991Z,59,sleep,2.2669434547400003
2018-12-01T23:19:37.589Z,46,mood,2.08
2018-10-24T02:29:13.371Z,65,sleep,3.08
2018-11-12T16:03:24.131Z,43,mood,3.76
2019-06-15T11:43:04.641Z,66,mood,3.96
2018-12-12T22:51:26.295Z,25,mood,2.72
2019-03-10T13:51:14.300Z,92,mood,3.72
2019-05-19T11:26:09.855Z,48,sleep,3.8537070751199995
2018-10-29T14:59:08.997Z,64,sleep,2.12
2019-06-08T13:48:51.915Z,96,sleep,4.0
2018-10-07T17:05:32.864Z,60,mood,2.92
2018-12-01T16:44:37.484Z,68,sleep,1.44
2019-02-21T14:40:06.257Z,90,mood,4.0
2018-12-08T17:29:24.647Z,46,mood,3.96
2018-11-28T13:05:53.843Z,60,sleep,1.0
2019-02-27T13:20:08.965Z,33,mood,1.7006287574799999
2018-11-25T20:18:14.612Z,44,mood,3.92
2018-11-11T13:43:42.816Z,39,ruminationStress,1.6400001
2019-03-16T13:36:13.861Z,28,sleep,2.12807917595
2019-07-15T13:05:31.029Z,66,mood,3.08666920662
2019-06-27T22:59:34.193Z,90,ruminationStress,3.96
2018-11-09T18:13:51.170Z,90,mood,1.72
2018-11-03T15:08:29.392Z,44,sleep,3.88
2019-03-21T12:57:48.664Z,90,ruminationStress,1.7399003505700001
2019-06-12T05:55:55.286Z,55,sleep,2.56
2019-03-28T12:31:26.452Z,33,sleep,0.68000007
2019-02-12T13:14:12.283Z,59,mood,3.00380182266
2019-06-26T14:22:46.862Z,54,sleep,2.25343561172
2019-05-07T02:26:53.828Z,85,mood,3.24
2019-06-15T21:22:48.718Z,97,mood,3.6055173873900004
2018-11-14T14:42:23.477Z,3,sleep,1.2
2019-07-14T01:32:59.136Z,17,sleep,3.22482299805
2019-05-21T15:59:28.344Z,90,sleep,3.6561312675499997
2019-06-22T21:20:23.691Z,60,mood,2.72
2019-06-15T16:06:31.711Z,75,mood,1.6400001
2018-10-24T12:27:59.627Z,75,ruminationStress,2.22025156021
2019-07-17T15:22:26.083Z,49,mood,3.25968837738
2018-11-16T14:39:16.571Z,43,mood,2.28
2019-02-05T22:51:38.103Z,78,mood,4.0
2019-01-26T14:04:41.992Z,52,sleep,1.8399999
2019-02-08T16:12:34.305Z,24,sleep,2.04
2019-07-15T17:08:47.986Z,33,mood,1.24
2019-01-01T14:03:33.733Z,1,sleep,1.0
2019-06-01T10:38:01.617Z,38,sleep,3.0
2019-03-22T14:41:17.363Z,21,mood,0.36756777763400006
2019-01-18T13:00:56.410Z,66,sleep,3.6931381225599997
2018-12-17T15:35:22.872Z,48,mood,2.0
2019-07-12T19:45:11.814Z,17,ruminationStress,2.30073785782
2019-02-11T05:30:47.496Z,59,sleep,1.0
2019-01-10T16:55:49.373Z,26,mood,1.6289186477700002
2019-06-25T19:02:37.264Z,69,mood,3.6
2018-10-13T15:25:39.892Z,88,mood,4.0
2019-06-21T13:38:36.782Z,32,sleep,4.0
2018-10-13T15:28:14.674Z,60,sleep,0.724170923233
2018-11-19T22:17:34.849Z,78,anticipatoryStress,1.96
2019-03-30T17:43:55.725Z,10,sleep,3.9113495349900003
2018-12-10T00:50:04.692Z,17,mood,4.0
2018-12-05T18:15:09.806Z,53,sleep,2.0019977092700003
2018-09-04T12:05:51.201Z,48,sleep,3.9463558197000004
2019-06-29T13:01:36.315Z,93,sleep,3.96
2019-05-15T13:56:20.385Z,19,mood,3.6282675266300006
2019-03-16T12:04:42.128Z,19,mood,2.76
2018-10-13T13:46:26.508Z,33,anticipatoryStress,3.92
2019-07-16T16:30:59.694Z,52,mood,2.58249473572
2019-07-12T13:55:15.385Z,98,mood,0.07999992
2019-03-13T16:35:51.014Z,39,mood,0.03999996
2019-04-03T12:07:57.071Z,52,mood,4.0
2019-04-14T03:00:19.763Z,68,sleep,3.32
2019-05-17T12:11:10.796Z,52,sleep,4.0
2019-05-06T18:31:13.963Z,96,sleep,2.41876935959
2019-02-06T17:41:10.077Z,95,sleep,1.3599999
2019-04-24T13:27:30.144Z,89,mood,1.3599999
2019-03-24T12:14:06.045Z,65,sleep,3.8958592414899997
2019-01-20T13:15:51.953Z,52,mood,1.72
2018-11-14T13:46:04.445Z,84,sleep,3.0403282642400002
2018-10-09T13:41:22.488Z,33,sleep,3.28
2018-12-26T20:00:59.571Z,74,mood,1.9200001
2019-02-15T14:00:22.134Z,59,sleep,1.56
2019-01-28T13:45:15.058Z,33,sleep,1.6800001
2019-01-20T14:24:06.096Z,10,anticipatoryStress,3.16
2019-04-23T18:14:01.262Z,60,mood,1.4000001
2019-02-24T14:41:11.649Z,52,ruminationStress,1.52
2019-03-23T21:01:21.746Z,32,mood,2.6399999
2019-05-14T14:08:55.585Z,84,mood,1.0
2019-06-04T13:35:44.843Z,36,sleep,4.0
2019-05-27T13:51:19.308Z,23,ruminationStress,0.0
2018-10-14T13:00:21.576Z,4,sleep,0.384444952011
2019-06-17T18:41:28.804Z,10,mood,3.38389158249
2019-06-22T00:31:32.581Z,9,mood,4.0
2019-04-18T03:32:09.644Z,33,sleep,2.0
2018-10-11T15:29:37.221Z,33,sleep,0.03999996
2019-06-29T15:13:01.947Z,82,sleep,3.13503408432
2018-12-27T18:14:24.195Z,33,mood,3.44
2018-12-08T02:44:15.962Z,18,sleep,0.0
2018-11-13T01:35:34.645Z,78,sleep,2.34690523148
2019-01-14T14:59:12.969Z,39,sleep,0.26251196861299997
2019-01-14T13:01:39.713Z,83,sleep,0.0
2018-11-16T04:09:34.725Z,83,mood,2.4
2019-06-07T19:46:51.773Z,17,mood,1.6400001
2018-11-14T13:57:57.961Z,64,sleep,3.0
2018-10-01T12:34:12.137Z,43,anticipatoryStress,3.72
2018-11-17T13:06:23.855Z,52,mood,2.4
2019-02-06T14:14:25.261Z,91,ruminationStress,3.92
2019-07-10T13:43:49.442Z,5,mood,3.2101764679
2019-06-16T13:55:56.810Z,52,sleep,0.875458478928
2019-03-31T12:36:48.108Z,19,mood,1.8399999
2019-04-10T23:50:02.778Z,35,sleep,2.76
2018-11-20T20:06:33.998Z,19,mood,4.0
2019-03-13T16:35:51.043Z,60,sleep,4.0
2018-10-28T11:48:51.168Z,23,mood,1.5999596118900001
2019-04-12T12:06:12.638Z,97,mood,0.79999995
2019-05-22T00:05:16.345Z,73,mood,2.1599998
2019-01-15T13:13:40.680Z,84,sleep,3.48
2018-08-29T14:08:06.136Z,74,sleep,1.65672421455
2018-10-30T14:54:09.791Z,10,sleep,3.88
2019-07-23T12:10:33.251Z,3,mood,3.0
2019-01-11T19:23:48.862Z,80,ruminationStress,3.9875802993800002
2018-10-26T13:00:33.938Z,66,mood,3.92
2019-05-20T12:48:05.869Z,33,sleep,2.18215513229
2018-11-02T23:40:47.867Z,39,mood,3.8173985481300003
2018-11-14T01:58:02.580Z,33,mood,3.44
2018-10-23T13:43:28.417Z,54,sleep,3.96
2019-03-29T12:20:11.640Z,17,sleep,3.96
2018-12-06T02:26:39.940Z,19,mood,2.8
2018-10-29T16:08:54.148Z,23,mood,2.0
2019-06-02T04:09:55.478Z,24,mood,3.47490215302
2018-10-26T12:54:16.263Z,22,sleep,2.12
2019-06-22T12:53:43.479Z,34,sleep,1.3599999
2018-10-07T12:09:47.927Z,24,mood,2.6399999
2018-09-25T02:39:20.826Z,82,sleep,2.0
2019-06-21T00:16:59.814Z,78,sleep,3.6838066577900004
2018-09-24T23:11:35.439Z,32,sleep,2.3012700080900004
2019-01-11T14:30:02.775Z,54,sleep,0.786944389343
2019-05-29T12:09:27.327Z,80,sleep,4.0
2018-10-23T16:43:14.132Z,33,ruminationStress,3.4571084976199997
2019-05-22T13:06:09.272Z,33,sleep,3.92
2018-09-19T19:30:20.470Z,60,mood,3.72728204727
2019-06-08T12:12:48.362Z,94,sleep,3.35354471207
2018-11-26T15:45:23.243Z,44,mood,3.5385220050800004
2019-07-09T05:59:09.662Z,97,anticipatoryStress,2.56375432014
2018-09-25T19:00:50.158Z,11,mood,3.96
2018-11-19T05:38:15.617Z,20,mood,3.9763674736000003
2018-10-19T12:36:41.121Z,62,mood,3.57961177826
2018-10-02T16:55:32.444Z,59,mood,3.0
2018-11-16T14:49:50.646Z,81,mood,4.0
2019-03-29T16:06:49.802Z,33,sleep,2.0
2019-06-24T19:10:19.645Z,82,mood,2.93734264374
2018-12-25T22:19:03.306Z,23,mood,2.4
2019-01-29T18:57:24.683Z,78,sleep,2.0
2019-03-01T13:34:36.995Z,47,sleep,3.96
2019-07-09T05:59:09.644Z,52,mood,2.3600001
2019-01-15T13:18:17.785Z,13,sleep,3.12
2019-03-26T19:01:37.945Z,68,sleep,2.67130327225
2019-05-09T15:44:32.220Z,10,sleep,1.96
2019-06-09T23:53:30.501Z,64,mood,3.5651307106
2019-06-08T14:05:21.374Z,7,mood,2.9860377311699997
2018-11-14T22:25:16.182Z,17,mood,0.020160198211700002
2019-03-17T12:03:54.973Z,34,sleep,3.96
2019-07-02T16:01:35.217Z,39,sleep,2.26539945602
2018-09-25T19:00:37.079Z,75,sleep,1.76
2019-07-06T13:10:06.735Z,83,mood,3.4
2018-09-17T17:37:55.388Z,39,sleep,1.1199999
2019-06-26T00:32:41.245Z,84,mood,4.0
2019-01-22T01:42:51.845Z,89,sleep,3.7514252662699996
2018-12-21T04:37:17.429Z,19,mood,1.96
2018-11-16T00:18:26.557Z,78,sleep,1.8399999
2019-04-30T14:15:00.103Z,83,ruminationStress,0.847713947296
2019-04-09T19:42:06.174Z,55,sleep,3.6399998999999994
2019-05-22T14:11:47.422Z,67,mood,1.7953317165400002
2019-07-13T14:22:31.169Z,64,sleep,3.28
2018-11-08T04:54:24.103Z,38,mood,3.92
2019-02-03T13:50:46.314Z,95,sleep,1.0
2019-05-31T12:57:31.209Z,52,sleep,1.5713615417500002
2019-04-21T20:15:11.813Z,34,mood,0.864123821259
2018-11-09T13:04:57.830Z,46,sleep,1.3497219085699999
2019-03-28T12:17:34.459Z,59,sleep,3.34807825089
2019-04-01T12:32:00.452Z,59,sleep,0.8592388629909999
2018-10-08T13:01:06.412Z,52,mood,0.41272854805
2019-06-13T18:47:58.427Z,39,mood,3.73152971268
2019-06-07T23:05:01.569Z,14,sleep,3.76425862312
2019-01-03T00:14:01.352Z,15,sleep,1.0
2018-10-15T16:39:49.769Z,46,mood,2.61091947556
2018-12-21T00:30:23.396Z,43,sleep,3.12
2019-04-02T12:12:42.214Z,2,sleep,0.8800001000000001
2018-11-13T03:00:10.784Z,24,mood,0.0
2019-03-11T21:33:29.102Z,5,sleep,0.03999996
2018-12-22T15:17:33.574Z,39,mood,1.44
2019-04-16T18:49:26.320Z,90,mood,1.6400001
2019-02-08T15:59:03.140Z,75,sleep,3.90920996666
2019-07-02T12:32:01.562Z,55,mood,2.1599998
2018-10-10T15:45:38.210Z,22,sleep,3.68854761124
2018-12-03T20:24:14.612Z,33,mood,2.4564204216
2019-02-12T21:42:18.599Z,96,mood,3.58470106125
2018-12-13T15:08:08.461Z,57,anticipatoryStress,3.6838066577900004
2018-10-09T13:41:22.488Z,59,sleep,1.4000001
2018-11-23T21:58:58.838Z,97,mood,3.92
2018-12-21T03:16:32.989Z,83,mood,1.97061228752
2018-09-25T02:39:20.826Z,51,sleep,2.0
2018-10-29T12:21:22.992Z,17,sleep,2.0
2018-12-02T17:50:32.971Z,80,mood,1.0
2019-07-10T12:51:44.864Z,54,sleep,1.29064321518
2018-10-22T13:48:04.499Z,23,mood,2.3600001
2018-10-23T18:09:28.979Z,17,mood,3.24
2019-07-13T14:21:32.825Z,85,anticipatoryStress,3.16
2018-09-24T19:10:16.396Z,66,sleep,3.96
2018-12-06T23:38:25.514Z,59,sleep,4.0
2019-04-23T12:36:59.718Z,97,anticipatoryStress,3.48
2019-01-09T00:37:22.697Z,96,mood,0.0
2019-03-25T21:52:35.902Z,85,sleep,3.2
2019-06-01T00:48:14.432Z,33,mood,4.0
2018-11-18T18:19:48.118Z,14,sleep,1.0
2019-03-15T12:04:28.255Z,46,ruminationStress,0.41766500473000007
2019-03-28T14:07:06.660Z,17,ruminationStress,3.12
2018-12-21T04:37:42.319Z,36,sleep,3.14255094528
2019-04-06T20:42:00.123Z,80,mood,4.0
2018-12-05T21:36:09.987Z,39,mood,2.4097700119
2019-03-16T21:18:13.803Z,17,mood,2.6
2018-10-09T12:46:19.677Z,83,anticipatoryStress,3.6
2019-01-02T15:32:21.149Z,49,mood,2.3201508522
2019-04-19T13:24:28.234Z,75,sleep,3.0352113246900005
2019-05-16T21:56:58.426Z,17,sleep,4.0
2019-01-11T12:16:21.529Z,18,sleep,2.0
2019-05-24T13:46:50.090Z,9,mood,1.28441929817
2019-06-22T21:20:23.724Z,39,mood,2.8080458641100003
2019-03-09T03:46:21.280Z,35,sleep,3.2
2019-06-18T16:50:36.954Z,44,mood,0.0
2019-04-18T14:10:00.475Z,38,sleep,2.49428248405
2019-01-26T16:13:47.601Z,10,sleep,3.92
2019-06-28T15:12:56.229Z,78,mood,3.18512749672
2019-02-08T13:22:52.581Z,33,sleep,1.03802633286
2019-07-18T15:29:22.154Z,39,mood,4.0
2019-04-08T11:55:13.454Z,66,anticipatoryStress,4.0
2019-02-07T13:47:30.286Z,54,ruminationStress,3.76
2019-02-26T13:56:20.400Z,69,mood,2.2561879158
2018-12-01T23:20:00.985Z,33,mood,1.94427657127
2019-05-04T10:47:24.247Z,78,ruminationStress,2.6799998
2019-02-21T01:33:37.814Z,0,mood,3.1398899555199997
2019-02-07T15:42:12.084Z,98,sleep,3.6399998999999994
2019-07-08T14:26:38.402Z,73,mood,3.3942317962599997
2019-06-05T21:05:57.689Z,11,sleep,2.44
2019-06-01T15:12:56.187Z,39,sleep,3.6914834976199997
2018-09-18T14:27:22.150Z,19,sleep,2.0
2018-12-02T14:35:07.122Z,51,anticipatoryStress,2.27824783325
2019-07-05T06:26:57.518Z,34,sleep,2.0
2019-03-26T13:28:12.233Z,59,anticipatoryStress,2.32454824448
2019-07-19T20:30:42.699Z,43,mood,3.24
2018-12-04T16:36:22.441Z,33,sleep,4.0
2019-05-10T22:46:39.318Z,33,sleep,3.28
2018-11-07T13:48:01.088Z,33,ruminationStress,2.8
2019-02-19T15:34:52.361Z,52,anticipatoryStress,2.26539945602
2019-06-05T14:28:43.333Z,10,sleep,2.6399999
2019-06-27T17:20:22.285Z,81,mood,1.8082478046400001
2018-10-17T13:09:40.026Z,14,mood,3.0
2018-11-24T18:28:43.711Z,21,sleep,4.0
2018-10-01T02:45:11.704Z,80,sleep,1.0799999
2018-12-27T18:14:11.927Z,92,sleep,2.9860377311699997
2018-11-17T01:32:42.093Z,6,anticipatoryStress,4.0
2019-02-24T13:03:12.865Z,22,sleep,0.119947195053
2019-07-14T13:05:41.043Z,63,mood,1.9732105731999998
2019-05-06T23:34:57.515Z,17,sleep,4.0
2019-04-03T14:24:50.464Z,92,sleep,1.87496304512
2019-01-10T19:25:20.501Z,67,sleep,2.96667671204
2019-06-30T17:01:24.874Z,33,mood,3.92
2019-05-21T13:00:41.045Z,55,mood,2.28
2018-09-19T14:25:21.773Z,20,sleep,3.0
2019-07-15T14:27:28.356Z,54,mood,4.0
2018-11-27T01:02:11.904Z,72,anticipatoryStress,0.0
2019-05-26T16:09:43.991Z,90,sleep,1.8399999
2019-06-04T15:11:16.697Z,12,anticipatoryStress,1.96
2019-05-28T12:02:15.646Z,60,mood,3.0
2019-07-12T00:38:17.537Z,23,sleep,4.0
2018-10-26T12:28:30.576Z,30,mood,2.88
2018-09-29T17:10:10.627Z,90,mood,1.8399999
2018-10-31T15:23:16.670Z,46,mood,1.96
2019-06-28T17:07:03.165Z,67,ruminationStress,1.4835083484600002
2018-11-06T14:47:54.145Z,82,mood,2.0
2019-04-23T12:04:55.667Z,14,sleep,1.04
2018-12-25T14:56:35.195Z,46,sleep,1.5999999
2019-02-03T13:50:24.593Z,26,sleep,3.2
2019-02-03T16:06:56.201Z,17,sleep,3.0
2018-11-30T15:42:29.533Z,87,mood,4.0
2019-03-29T20:00:46.549Z,28,mood,0.0
2018-11-22T16:39:05.601Z,92,mood,2.88
2019-03-05T22:58:12.415Z,7,mood,3.86814236641
2019-04-02T18:47:31.557Z,46,sleep,1.46744966507
2019-01-06T00:26:29.576Z,53,mood,2.0
2019-01-27T22:51:03.556Z,80,sleep,2.70848894119
2018-09-26T02:45:23.050Z,66,sleep,4.0
2019-05-22T12:31:06.828Z,23,mood,0.939037799835
2018-12-28T15:56:22.578Z,80,mood,0.48000002
2018-11-12T16:01:56.879Z,97,sleep,2.52
2019-01-02T02:20:13.867Z,52,anticipatoryStress,1.73821902275
2019-06-13T13:02:56.448Z,15,sleep,1.8800001
2019-02-16T13:08:49.078Z,80,sleep,0.0131537914276
2019-07-01T16:29:05.009Z,97,sleep,1.5396919250499999
2018-11-19T22:19:39.751Z,32,sleep,1.5713615417500002
2019-06-29T13:45:24.974Z,4,mood,1.44
2019-02-24T18:00:54.304Z,23,sleep,3.0
2019-03-12T12:24:51.176Z,39,ruminationStress,3.4
2018-12-19T14:39:13.083Z,38,mood,3.6399998999999994
2019-02-06T17:41:10.083Z,46,mood,4.0
2018-10-08T23:06:24.632Z,71,mood,2.0
2019-03-27T14:10:00.983Z,20,sleep,2.3667113781
2019-04-23T15:38:23.336Z,4,sleep,2.52
2019-01-20T18:07:10.120Z,52,mood,1.48
2019-06-11T12:19:03.203Z,73,mood,2.0
2018-12-14T15:37:23.051Z,60,mood,1.18528652191
2019-07-20T12:54:04.981Z,52,mood,2.3704767227200003
2019-04-06T20:41:26.606Z,95,sleep,3.6044459343
2018-11-05T20:22:11.303Z,40,mood,1.56
2018-11-20T20:53:13.645Z,86,sleep,1.9873826503799998
2019-06-02T10:50:47.458Z,66,mood,3.01470255852
2018-11-03T23:17:07.809Z,73,mood,1.44
2019-01-01T04:57:18.025Z,9,mood,2.3200002
2019-02-06T17:41:23.060Z,69,mood,2.6399999
2019-02-04T15:00:46.833Z,46,sleep,3.0
2018-09-26T17:31:32.378Z,80,mood,3.1384291648900002
2018-09-27T13:27:58.620Z,97,mood,2.4564204216
2019-01-26T13:05:20.940Z,82,sleep,0.139435529709
2018-10-31T14:58:15.613Z,8,sleep,4.0
2019-01-27T22:01:23.327Z,64,mood,1.0
2019-03-28T14:46:01.968Z,60,sleep,4.0
2018-11-17T02:53:06.450Z,69,sleep,0.0395221710205
2019-07-13T14:22:31.169Z,78,sleep,2.0
2019-06-10T13:10:24.233Z,88,sleep,3.0
2018-09-17T17:37:55.380Z,60,mood,3.6
2018-11-15T13:58:21.241Z,37,mood,2.6399999
2019-03-20T12:10:28.933Z,64,mood,0.48000002
2019-04-19T21:29:24.144Z,48,sleep,2.4
2019-01-06T11:36:46.540Z,23,sleep,4.0
2019-05-06T13:11:49.494Z,59,sleep,3.92
